%Character	Friendly links																																							Hostile Links						
																																														
%Chapter 1: Plague and Wrath																																														
Dryops																																								Achilles						
Demuchus																																								Achilles						
Laogonus son of Bias	Dardanus son of Bias	Bias																																						Achilles						
Dardanus son of Bias	Laogonus son of Bias	Bias																																						Achilles						
Bias	Dardanus son of Bias	Laogonus son of Bias																																												
Tros son of Alastor	Alastor																																							Achilles						
Alastor	Tros son of Alastor																																													
Mulius 3																																								Achilles						
Echeclus son of Agenor																																								Achilles						
Deucalion																																								Achilles						
Rhigmus	Areïthous																																							Achilles						
Areïthous	Rhigmus																																							Achilles						
Achilles																																								Dryops	Demuchus	Laogonus son of Bias	Dardanus son of Bias	Tros son of Alastor		
Achilles																																								Mulius 3	Echeclus son of Agenor	Deucalion	Rhigmus	Areïthous		
																																														
%Chapter 21: Achilles fights the river																																														
Achilles																																								Lycaon	Asteropaeus	Thersilochus	Mydon	Astypylus		
Lycaon	Eëtion	Laothoe	Polydorus																																					Achilles						
Eëtion	Lycaon																																													
Laothoe	Altes	Priam	Polydorus																																											
Altes	Laothoe																																													
Priam	Laothoe																																													
Polydorus	Laothoe	Lycaon																																												
Asteropaeus	Pelagon																																							Achilles						
Pelagon	Asteropaeus	Periboea	River Axius																																											
Periboea	Pelagon	River Axius																																												
River Axius	Pelagon	Periboea																																												
Zeus	Aeacus																																													
Aeacus	Zeus	Peleus																																												
Peleus	Aeacus																																													
Achelous																																														
Thersilochus																																														
Mydon	Astypylus																																													
Astypylus	Mydon																																													
Mnesus																																														
Thrasius																																														
Aenius																																														
Ophelestes																																														
Achilles	Scamander	Poseidon	Athene																																					Mnesus	Thrasius	Aenius	Ophelestes	Scamander	Agenor	
Scamander	Achilles	River Simoïs																																						Achilles	Hephaestus					
Poseidon	Achilles	Laomedon																																												
River Simoïs	Achilles	Scamander																																												
Hephaestus																																								Scamander						
Athene																																								Aphrodite						
Aphrodite																																								Athene						
Laomedon	Poseidon	Apollo																																												
Apollo	Laomedon	Agenor																																												
Agenor	Antenor	Apollo																																						Achilles						
Antenor	Agenor																																													
																																														
%Chapter 22: The Death of Hector																																														
Athene	Hector	Deiphobus																																												
Deiphobus	Hector	Athene																																												
Hector	Athene	Deiphobus																																												
Hecabe	Andromache																																													
Andromache	Hecabe	Eëtion																																												
Eëtion	Andromache																																													
																																														
%Chapter 23: The funeral and the Games																																														
Spercheus																																														
Achilles	Phoenix	Eumelus	Idomeneus	Ajax the lesser	Nestor	Polypoetes	Leonteus	Epeius																																						
Peleus	Poseidon																																													
Boreas	Zephyr	Iris																																												
Zephyr	Boreas	Iris																																												
Iris	Boreas	Zephyr																																												
Poseidon	Peleus																																													
Eumelus	Admetus	Diomedes	Menelaus	Antilochus	Meriones	Idomeneus	Ajax the lesser	Achilles	Nestor																															Athene						
Admetus	Eumelus																																													
Diomedes	Eumelus																																							Apollo						
Menelaus	Eumelus	Podargus	Aethe	Thrasymedes	Noemon																																									
Aethe	Agamemnon	Menelaus	Podargus	Echepolus																																										
Agamemnon	Aethe																																													
Podargus	Menelaus	Aethe																																												
Echepolus	Anchises	Aethe																																												
Anchises	Echepolus																																													
Antilochus	Eumelus	Noemon																																												
Adrestus	Arion																																													
Arion	Adrestus																																													
Meriones	Eumelus																																													
Phoenix	Achilles																																													
Athene																																								Eumelus						
Apollo																																								Diomedes						
Idomeneus	Eumelus	Achilles																																												
Ajax the lesser	Eumelus	Achilles																																												
Nestor	Eumelus	Achilles	Amarynceus	Clytomedes	Ancaeus from Pleuron	Iphiclus	Phyleus	Polydoras	Moliones																																					
Thrasymedes	Menelaus																																													
Noemon	Antilochus	Menelaus																																												
Amarynceus	Nestor																																													
Clytomedes	Nestor	Enops																																												
Enops	Clytomedes																																													
Ancaeus from Pleuron	Nestor																																													
Iphiclus	Nestor																																													
Phyleus	Nestor	Polydoras																																												
Polydoras	Nestor	Phyleus																																												
Moliones	Nestor																																													
Epeius	Panopeus	Euryalus																																												
Panopeus	Epeius																																													
Euryalus	Mecisteus	Epeius	Diomedes																																											
Mecisteus	Talaus	Euryalus	Oedipus																																											
Talaus	Mecisteus																																													
Oedipus	Mecisteus																																													
Diomedes	Euryalus																																													
Thaos	Euneus																																													
Euneus	Jason	Thaos	Jason	Patroclus	Lycaon																																									
Jason	Euneus	Lycaon																																												
Patroclus	Euneus																																													
Lycaon	Euneus	Patroclus																																												
Polypoetes	Leonteus	Ajax the great	Epeius	Achilles																																										
Leonteus	Polypoetes	Ajax the great	Epeius	Achilles																																										
Ajax the great	Polypoetes	Leonteus	Epeius																																											
Epeius	Polypoetes	Leonteus	Ajax the great	Achilles																																										
Meriones	Teucer																																													
Teucer	Meriones																																													
																																														
%Chapter 24: Priam and Achilles																																														
Iris	Thetis	Priam																																												
Thetis	Iris																																													
Priam	Iris	Hermes	Achilles	Automedon	Alcimedon	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Cebriones	Gorgythion	Troilus			Hector	Laodice	Cassandra																							
Hermes	Priam	Polyctor																																												
Hecabe	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra																																
Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Paris	Helenus	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Agathon	Helenus	Paris	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Pammon	Helenus	Paris	Agathon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Antiphonus	Helenus	Paris	Agathon	Pammon	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Polites	Helenus	Paris	Agathon	Pammon	Antiphonus	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Deiphobus	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Hippothous	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Dius	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Mestor	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Troilus	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Hector	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Hector	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Laodice	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Laodice	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Cassandra	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Cassandra	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Polydorus	Lycaon	Cebriones	Priam	Hecabe	Echemmon	Chromius son of Priam	Gorgythion																									
Polydorus	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Lycaon	Cebriones	Priam		Echemmon	Chromius son of Priam	Gorgythion																									
Lycaon	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Cebriones	Priam		Echemmon	Chromius son of Priam	Gorgythion																									
Cebriones	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Priam		Echemmon	Chromius son of Priam	Gorgythion																									
Echemmon	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Priam	Cebriones		Chromius son of Priam	Gorgythion																									
Chromius son of Priam	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Priam	Cebriones		Echemmon	Gorgythion																									
Gorgythion	Helenus	Paris	Agathon	Pammon	Antiphonus	Polites	Deiphobus	Hippothous	Dius	Mestor	Troilus	Hector	Laodice	Cassandra	Polydorus	Lycaon	Priam	Cebriones	Chromius son of Priam	Echemmon																										
Polyctor	Hermes																																													
Achilles	Priam																																													
Automedon	Priam																																													
Alcimedon	Priam																																													
Niobe	Leto																																							Apollo	Artemis					
Apollo	Leto																																							Niobe						
Artemis	Leto																																							Niobe						
Leto	Niobe	Apollo	Artemis																																											
																																														
%Appendix 2: Omitted Fathers' names																																														
Acamas	Eussorus																																													
Eussorus	Acamas																																													
Agelaus (Trojan)	Phradmon																																													
Phradmon	Agelaus (Trojan)																																													
Alcimedon	Laerces																																													
Laerces	Alcimedon																																													
Alcmaon	Thestor																																													
Thestor	Alcmaon																																													
Amphimachus	Cteatus																																													
Cteatus	Amphimachus																																													
Amphius son of Selagius	Selagius																																													
Selagius	Amphius																																													
Amyntor son of Ormenus	Ormenus																																													
Ormenus	Amyntor son of Ormenus																																													
Aphareus	Caletor																																													
Caletor	Aphareus																																													
Apisaon son of Hippasus	Hippasus																																													
Hippasus	Apisaon son of Hippasus																																													
Apisaon son of Phausius	Phausius																																													
Phausius	Apisaon son of Phausius																																													
Archelochus	Antenor																																													
Antenor	Archelochus																																													
Archeptolemus	Iphitus																																													
Iphitus	Archeptolemus																																													
Ascanius	Hippotion																																													
Hippotion	Ascanius																																													
Asius	Hyrtacus																																													
Hyrtacus	Asius																																													
Astynous	Protiaon																																													
Protiaon	Astynous																																													
Axylus	Teuthras																																													
Teuthras	Axylus																																													
Bathycles	Chalcon																																													
Chalcon	Bathycles																																													
Caletor	Clytius																																													
Clytius	Caletor																																													
Cleitus	Peisenor																																													
Peisenor	Cleitus																																													
Dardanus	Bias																																													
Bias	Dardanus																																													
Demuchus	Philetor																																													
Philetor	Demuchus																																													
Diomede	Phorbas																																													
Phorbas	Diomede																																													
Diores	Amarinceus																																													
Amarinceus	Diores																																													
Echeclus son of Agenor	Agenor																																													
Agenor	Echeclus son of Agenor																																													
Echepolus	Thalysius																																													
Thalysius	Echepolus																																													
Elephenor	Chalcodon																																													
Chalcodon	Elephenor																																													
Eniopeus	Thebaeus																																													
Thebaeus	Eniopeus																																													
Epeigeus	Agacles																																													
Agacles	Epeigeus																																													
Euryalus	Mecisteus																																													
Mecisteus	Euryalus																																													
Eurypylus	Euaemon																																													
Euaemon	Eurypylus																																													
Hippomachus	Antimachas																																													
Antimachas	Hippomachus																																													
Hypensor	Dolopion																																													
Dolopion	Hypensor																																													
Hyrtius	Gyrtias																																													
Gyrtias	Hyrtius																																													
Iphinous	Dexius																																													
Dexius	Iphinous																																													
Itymoneus	Hypeirochus																																													
Hypeirochus	Itymoneus																																													
Laodamas	Antenor																																													
Antenor	Laodamas																																													
Laodocus	Antenor																																													
Antenor	Laodocus																																													
Laogonus son of Bias	Bias																																													
Bias	Laogonus son of Bias																																													
Laogonus son of Onetor	Onetor																																													
Onetor	Laogonus son of Onetor																																													
Leiocritus	Arisbas																																													
Arisbas	Leiocritus																																													
Leitus	Alectryon																																													
Alectryon	Leitus																																													
Lycomedes	Creon																																													
Creon	Lycomedes																																													
Lycophron	Mastor																																													
Mastor	Lycophron																																													
Maeon	Haemon																																													
Haemon	Maeon																																													
Mecisteus	Echius																																													
Echius	Mecisteus																																													
Meges	Phyleus																																													
Phyleus	Meges																																													
Melanippus son of Hicetaon	Hicetaon																																													
Hicetaon	Melanippus son of Hicetaon																																													
Menestheus	Peteos																																													
Peteos	Menestheus																																													
Menoetius	Actor																																													
Actor	Menoetius																																													
Morys	Hippotion																																													
Hippotion	Morys																																													
Mydon	Atymnius																																													
Atymnius	Mydon																																													
Peiros	Imbrasus																																													
Imbrasus	Peiros																																													
Peisander son of Maemalus	Maemalus																																													
Maemalus	Peisander son of Maemalus																																													
Periboea	Acessamenus																																													
Acessamenus	Periboea																																													
Perimus	Megas																																													
Megas	Perimus																																													
Periphas	Epytus																																													
Epytus	Periphas																																													
Periphas	Ochesius																																													
Ochesius	Periphas																																													
Phaenops	Asius																																													
Asius	Phaenops																																													
Phaestus	Borus																																													
Borus	Phaestus																																													
Phorcys	Phaenops																																													
Phaenops	Phorcys																																													
Podes	Eëtion																																													
Eëtion	Podes																																													
Polymelus	Argeas																																													
Argeas	Polymelus																																													
Polymelus	Argeas																																													
Argeas	Polymelus																																													
Polyphontes	Autophonus																																													
Autophonus	Polyphontes																																													
Promachus	Alegenor																																													
Alegenor	Promachus																																													
Prothoenor	Areilycus																																													
Areilycus	Prothoenor																																													
Ptolemy	Peiraeus																																													
Peiraeus	Ptolemy																																													
Rhesus	Eloneus																																													
Eloneus	Rhesus																																													
Rhigmus	Peiros																																													
Peiros	Rhigmus																																													
Scamandrius	Strophius																																													
Strophius	Scamandrius																																													
Schedius son of Iphitus	Iphitus																																													
Iphitus	Schedius son of Iphitus																																													
Schedius son of Perimedes	Perimedes																																													
Perimedes	Schedius son of Perimedes																																													
Sphelus	Bucolus																																													
Bucolus	Sphelus																																													
Sthenelaus	Ithaemenes																																													
Ithaemenes	Sthenelaus																																													
Thestor	Enops																																													
Enops	Thestor																																													
Tlepolemus son of Damastor	Damastor																																													
Damastor	Tlepolemus son of Damastor																																													
Tros	Alastor																																													
Alastor	Tros																																													
